pid,name,username,cpu_percent,memory_info
4812,RstMwService.exe,,0.0,"pmem(rss=6377472, vms=1687552, num_page_faults=3599, peak_wset=8347648, wset=6377472, peak_paged_pool=87888, paged_pool=87616, peak_nonpaged_pool=10392, nonpaged_pool=8760, pagefile=1687552, peak_pagefile=2129920, private=1687552)"
4836,vmnat.exe,,0.0,"pmem(rss=5464064, vms=2330624, num_page_faults=4182, peak_wset=7598080, wset=5464064, peak_paged_pool=74624, paged_pool=74352, peak_nonpaged_pool=15928, nonpaged_pool=11440, pagefile=2330624, peak_pagefile=2670592, private=2330624)"
4844,MsMpEng.exe,,0.0,"pmem(rss=365215744, vms=453779456, num_page_faults=3094557, peak_wset=1060876288, wset=365215744, peak_paged_pool=1386848, paged_pool=797496, peak_nonpaged_pool=462824, nonpaged_pool=214752, pagefile=453779456, peak_pagefile=1099333632, private=453779456)"
4852,WavesSysSvc64.exe,,0.0,"pmem(rss=8593408, vms=4186112, num_page_faults=7441, peak_wset=19140608, wset=8593408, peak_paged_pool=129392, paged_pool=128744, peak_nonpaged_pool=13776, nonpaged_pool=13232, pagefile=4186112, peak_pagefile=12120064, private=4186112)"
4860,svchost.exe,,0.0,"pmem(rss=4870144, vms=1642496, num_page_faults=2066, peak_wset=7372800, wset=4870144, peak_paged_pool=72792, paged_pool=71880, peak_nonpaged_pool=10152, nonpaged_pool=8944, pagefile=1642496, peak_pagefile=1974272, private=1642496)"
4872,MpDefenderCoreService.exe,,0.0,"pmem(rss=16932864, vms=9138176, num_page_faults=22083, peak_wset=21045248, wset=16932864, peak_paged_pool=153048, paged_pool=151000, peak_nonpaged_pool=20224, nonpaged_pool=17152, pagefile=9138176, peak_pagefile=10117120, private=9138176)"
4892,RtkBtManServ.exe,,0.0,"pmem(rss=6500352, vms=2080768, num_page_faults=11523, peak_wset=8421376, wset=6500352, peak_paged_pool=135200, paged_pool=134928, peak_nonpaged_pool=9296, nonpaged_pool=7864, pagefile=2080768, peak_pagefile=3178496, private=2080768)"
4924,OfficeClickToRun.exe,,0.0,"pmem(rss=51515392, vms=42582016, num_page_faults=52642, peak_wset=104525824, wset=51515392, peak_paged_pool=333192, paged_pool=304176, peak_nonpaged_pool=32856, nonpaged_pool=28088, pagefile=42582016, peak_pagefile=82980864, private=42582016)"
4960,svchost.exe,,0.0,"pmem(rss=7356416, vms=2121728, num_page_faults=2895, peak_wset=9224192, wset=7356416, peak_paged_pool=90776, paged_pool=90504, peak_nonpaged_pool=12528, nonpaged_pool=10424, pagefile=2121728, peak_pagefile=2449408, private=2121728)"
5104,vmware-authd.exe,,0.0,"pmem(rss=9908224, vms=4165632, num_page_faults=5189, peak_wset=12857344, wset=9908224, peak_paged_pool=174912, paged_pool=174416, peak_nonpaged_pool=16208, nonpaged_pool=15256, pagefile=4165632, peak_pagefile=5914624, private=4165632)"
5148,FoxitPhantomPDFUpdateService.exe,,0.0,"pmem(rss=6197248, vms=1626112, num_page_faults=3303, peak_wset=8323072, wset=6197248, peak_paged_pool=99640, paged_pool=99368, peak_nonpaged_pool=11744, nonpaged_pool=10592, pagefile=1626112, peak_pagefile=1921024, private=1626112)"
5188,YunDetectService.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=14786560, vms=5505024, num_page_faults=4219, peak_wset=15069184, wset=14786560, peak_paged_pool=203136, paged_pool=202336, peak_nonpaged_pool=22616, nonpaged_pool=19216, pagefile=5505024, peak_pagefile=5758976, private=5505024)"
5244,nvcontainer.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=29089792, vms=8822784, num_page_faults=48217, peak_wset=37560320, wset=29089792, peak_paged_pool=463848, paged_pool=280464, peak_nonpaged_pool=22808, nonpaged_pool=20488, pagefile=8822784, peak_pagefile=45514752, private=8822784)"
5284,svchost.exe,,0.0,"pmem(rss=4182016, vms=1396736, num_page_faults=2417, peak_wset=6139904, wset=4182016, peak_paged_pool=62360, paged_pool=60312, peak_nonpaged_pool=8328, nonpaged_pool=7608, pagefile=1396736, peak_pagefile=1679360, private=1396736)"
5312,svchost.exe,,0.0,"pmem(rss=11259904, vms=1830912, num_page_faults=9760, peak_wset=12578816, wset=11259904, peak_paged_pool=83768, paged_pool=83496, peak_nonpaged_pool=11024, nonpaged_pool=9256, pagefile=1830912, peak_pagefile=2646016, private=1830912)"
5368,svchost.exe,,0.0,"pmem(rss=11780096, vms=3629056, num_page_faults=4544, peak_wset=13877248, wset=11780096, peak_paged_pool=125760, paged_pool=125488, peak_nonpaged_pool=26416, nonpaged_pool=25048, pagefile=3629056, peak_pagefile=4153344, private=3629056)"
5456,svchost.exe,,0.0,"pmem(rss=12066816, vms=4005888, num_page_faults=7605, peak_wset=18075648, wset=12066816, peak_paged_pool=116224, paged_pool=107712, peak_nonpaged_pool=15504, nonpaged_pool=13952, pagefile=4005888, peak_pagefile=4792320, private=4005888)"
5464,conhost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=6385664, vms=1314816, num_page_faults=1664, peak_wset=6418432, wset=6385664, peak_paged_pool=126880, paged_pool=126416, peak_nonpaged_pool=8464, nonpaged_pool=8144, pagefile=1314816, peak_pagefile=1388544, private=1314816)"
5484,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=9351168, vms=2367488, num_page_faults=2583, peak_wset=9355264, wset=9351168, peak_paged_pool=152600, paged_pool=152232, peak_nonpaged_pool=10872, nonpaged_pool=10600, pagefile=2367488, peak_pagefile=2371584, private=2367488)"
5492,PanGPS.exe,,0.0,"pmem(rss=28299264, vms=13168640, num_page_faults=27127, peak_wset=35422208, wset=28299264, peak_paged_pool=242136, paged_pool=221456, peak_nonpaged_pool=27504, nonpaged_pool=24000, pagefile=13168640, peak_pagefile=18722816, private=13168640)"
5672,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=122998784, vms=97554432, num_page_faults=213003, peak_wset=145268736, wset=122998784, peak_paged_pool=553096, paged_pool=550192, peak_nonpaged_pool=21592, nonpaged_pool=20176, pagefile=97554432, peak_pagefile=120049664, private=97554432)"
5716,Grammarly.Desktop.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=297598976, vms=287272960, num_page_faults=753000, peak_wset=306339840, wset=297598976, peak_paged_pool=1517304, paged_pool=1176648, peak_nonpaged_pool=246320, nonpaged_pool=237596, pagefile=287272960, peak_pagefile=293109760, private=287272960)"
5764,svchost.exe,,0.0,"pmem(rss=5562368, vms=1449984, num_page_faults=2228, peak_wset=6529024, wset=5562368, peak_paged_pool=70184, paged_pool=70184, peak_nonpaged_pool=9672, nonpaged_pool=7880, pagefile=1449984, peak_pagefile=1757184, private=1449984)"
5968,svchost.exe,,0.0,"pmem(rss=6201344, vms=1335296, num_page_faults=1666, peak_wset=6438912, wset=6201344, peak_paged_pool=63064, paged_pool=61096, peak_nonpaged_pool=8096, nonpaged_pool=7728, pagefile=1335296, peak_pagefile=1507328, private=1335296)"
6148,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=163651584, vms=106364928, num_page_faults=276774, peak_wset=229163008, wset=163651584, peak_paged_pool=990576, paged_pool=952848, peak_nonpaged_pool=30096, nonpaged_pool=28568, pagefile=106364928, peak_pagefile=167485440, private=106364928)"
6176,NVIDIA Share.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=69484544, vms=56975360, num_page_faults=44904, peak_wset=88510464, wset=69484544, peak_paged_pool=494360, paged_pool=489792, peak_nonpaged_pool=39168, nonpaged_pool=33648, pagefile=56975360, peak_pagefile=69181440, private=56975360)"
6184,SearchIndexer.exe,,0.0,"pmem(rss=48099328, vms=32432128, num_page_faults=60310, peak_wset=54448128, wset=48099328, peak_paged_pool=289112, paged_pool=285336, peak_nonpaged_pool=147952, nonpaged_pool=74752, pagefile=32432128, peak_pagefile=37928960, private=32432128)"
6228,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=162304000, vms=129957888, num_page_faults=310143, peak_wset=401784832, wset=162304000, peak_paged_pool=803848, paged_pool=768536, peak_nonpaged_pool=28112, nonpaged_pool=21768, pagefile=129957888, peak_pagefile=370663424, private=129957888)"
6252,WmiPrvSE.exe,,0.0,"pmem(rss=9822208, vms=3391488, num_page_faults=4437, peak_wset=10334208, wset=9822208, peak_paged_pool=85112, paged_pool=77984, peak_nonpaged_pool=15696, nonpaged_pool=12120, pagefile=3391488, peak_pagefile=5795840, private=3391488)"
6268,svchost.exe,,0.0,"pmem(rss=17612800, vms=4984832, num_page_faults=6245, peak_wset=18251776, wset=17612800, peak_paged_pool=174936, paged_pool=172968, peak_nonpaged_pool=23824, nonpaged_pool=20480, pagefile=4984832, peak_pagefile=5378048, private=4984832)"
6492,svchost.exe,,0.0,"pmem(rss=14610432, vms=4530176, num_page_faults=10820, peak_wset=22560768, wset=14610432, peak_paged_pool=168368, paged_pool=139488, peak_nonpaged_pool=16160, nonpaged_pool=12352, pagefile=4530176, peak_pagefile=5636096, private=4530176)"
6752,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=248532992, vms=190722048, num_page_faults=550121, peak_wset=404508672, wset=248532992, peak_paged_pool=1479080, paged_pool=1207128, peak_nonpaged_pool=59240, nonpaged_pool=46224, pagefile=190722048, peak_pagefile=288800768, private=190722048)"
6796,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=18305024, vms=7237632, num_page_faults=5288, peak_wset=18866176, wset=18305024, peak_paged_pool=732952, paged_pool=732728, peak_nonpaged_pool=12424, nonpaged_pool=11688, pagefile=7237632, peak_pagefile=7356416, private=7237632)"
6836,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=116195328, vms=62275584, num_page_faults=60624, peak_wset=134668288, wset=116195328, peak_paged_pool=1186464, paged_pool=1167416, peak_nonpaged_pool=27576, nonpaged_pool=25984, pagefile=62275584, peak_pagefile=89759744, private=62275584)"
6868,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=104583168, vms=68030464, num_page_faults=34201, peak_wset=107327488, wset=104583168, peak_paged_pool=1620432, paged_pool=563440, peak_nonpaged_pool=20328, nonpaged_pool=19864, pagefile=68030464, peak_pagefile=75427840, private=68030464)"
7100,dllhost.exe,,0.0,"pmem(rss=10985472, vms=4259840, num_page_faults=5788, peak_wset=12210176, wset=10985472, peak_paged_pool=114496, paged_pool=113344, peak_nonpaged_pool=28840, nonpaged_pool=17944, pagefile=4259840, peak_pagefile=4427776, private=4259840)"
7420,svchost.exe,,0.0,"pmem(rss=9334784, vms=3141632, num_page_faults=5212, peak_wset=11137024, wset=9334784, peak_paged_pool=98424, paged_pool=97984, peak_nonpaged_pool=22826, nonpaged_pool=15776, pagefile=3141632, peak_pagefile=4087808, private=3141632)"
7436,RuntimeBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=20758528, vms=3538944, num_page_faults=7723, peak_wset=28426240, wset=20758528, peak_paged_pool=284624, paged_pool=208096, peak_nonpaged_pool=22464, nonpaged_pool=13368, pagefile=3538944, peak_pagefile=5607424, private=3538944)"
7596,AggregatorHost.exe,,0.0,"pmem(rss=6709248, vms=2060288, num_page_faults=4910, peak_wset=7823360, wset=6709248, peak_paged_pool=70528, paged_pool=62920, peak_nonpaged_pool=8080, nonpaged_pool=7264, pagefile=2060288, peak_pagefile=2883584, private=2060288)"
7716,csrss.exe,,0.0,"pmem(rss=7782400, vms=3211264, num_page_faults=12572, peak_wset=14114816, wset=7782400, peak_paged_pool=359008, paged_pool=352992, peak_nonpaged_pool=35936, nonpaged_pool=34032, pagefile=3211264, peak_pagefile=3420160, private=3211264)"
7864,SogouImeBroker.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=36171776, vms=31543296, num_page_faults=21224, peak_wset=41164800, wset=36171776, peak_paged_pool=291680, paged_pool=288160, peak_nonpaged_pool=29224, nonpaged_pool=26504, pagefile=31543296, peak_pagefile=34701312, private=31543296)"
7872,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=20705280, vms=9207808, num_page_faults=41700, peak_wset=33271808, wset=20705280, peak_paged_pool=740544, paged_pool=740544, peak_nonpaged_pool=14552, nonpaged_pool=13320, pagefile=9207808, peak_pagefile=26005504, private=9207808)"
7884,PresentationFontCache.exe,,0.0,"pmem(rss=16281600, vms=25481216, num_page_faults=6990, peak_wset=20918272, wset=16281600, peak_paged_pool=241016, paged_pool=240744, peak_nonpaged_pool=29168, nonpaged_pool=28352, pagefile=25481216, peak_pagefile=27734016, private=25481216)"
7916,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=34725888, vms=12251136, num_page_faults=15026, peak_wset=36028416, wset=34725888, peak_paged_pool=912952, paged_pool=802488, peak_nonpaged_pool=73120, nonpaged_pool=19584, pagefile=12251136, peak_pagefile=14675968, private=12251136)"
8000,dllhost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=13230080, vms=3878912, num_page_faults=5448, peak_wset=14852096, wset=13230080, peak_paged_pool=159328, paged_pool=152544, peak_nonpaged_pool=26840, nonpaged_pool=16176, pagefile=3878912, peak_pagefile=6803456, private=3878912)"
8092,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=47431680, vms=24403968, num_page_faults=123246, peak_wset=55615488, wset=47431680, peak_paged_pool=899264, paged_pool=673456, peak_nonpaged_pool=305344, nonpaged_pool=37680, pagefile=24403968, peak_pagefile=33013760, private=24403968)"
8216,svchost.exe,,0.0,"pmem(rss=7462912, vms=1843200, num_page_faults=3090, peak_wset=8253440, wset=7462912, peak_paged_pool=83184, paged_pool=75200, peak_nonpaged_pool=11024, nonpaged_pool=9368, pagefile=1843200, peak_pagefile=2158592, private=1843200)"
8232,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=182484992, vms=157655040, num_page_faults=256015, peak_wset=379904000, wset=182484992, peak_paged_pool=672912, paged_pool=652432, peak_nonpaged_pool=27680, nonpaged_pool=27112, pagefile=157655040, peak_pagefile=356487168, private=157655040)"
8572,fontdrvhost.exe,,0.0,"pmem(rss=16240640, vms=4415488, num_page_faults=4934, peak_wset=16961536, wset=16240640, peak_paged_pool=254392, paged_pool=254392, peak_nonpaged_pool=9800, nonpaged_pool=9376, pagefile=4415488, peak_pagefile=4415488, private=4415488)"
8680,python.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=15048704, vms=8392704, num_page_faults=21125, peak_wset=15052800, wset=15048704, peak_paged_pool=140536, paged_pool=140360, peak_nonpaged_pool=13168, nonpaged_pool=13168, pagefile=8392704, peak_pagefile=8392704, private=8392704)"
8716,RtkNGUI64.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=14942208, vms=5431296, num_page_faults=4990, peak_wset=16003072, wset=14942208, peak_paged_pool=266432, paged_pool=241160, peak_nonpaged_pool=16928, nonpaged_pool=15328, pagefile=5431296, peak_pagefile=5615616, private=5431296)"
9072,StartMenuExperienceHost.exe,,0.0,"pmem(rss=172032, vms=20836352, num_page_faults=6719, peak_wset=26312704, wset=172032, peak_paged_pool=664776, paged_pool=4224, peak_nonpaged_pool=245176, nonpaged_pool=219880, pagefile=20836352, peak_pagefile=69046272, private=20836352)"
9140,taskhostw.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=10162176, vms=3448832, num_page_faults=4633, peak_wset=13279232, wset=10162176, peak_paged_pool=190312, paged_pool=188088, peak_nonpaged_pool=15616, nonpaged_pool=14136, pagefile=3448832, peak_pagefile=3911680, private=3448832)"
9184,svchost.exe,,0.0,"pmem(rss=19304448, vms=4640768, num_page_faults=9334, peak_wset=20520960, wset=19304448, peak_paged_pool=174136, paged_pool=166376, peak_nonpaged_pool=24848, nonpaged_pool=20296, pagefile=4640768, peak_pagefile=5369856, private=4640768)"
9264,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=205717504, vms=162775040, num_page_faults=243542, peak_wset=212480000, wset=205717504, peak_paged_pool=1633120, paged_pool=1368776, peak_nonpaged_pool=95536, nonpaged_pool=85488, pagefile=162775040, peak_pagefile=169586688, private=162775040)"
9392,StartMenuExperienceHost.exe,,0.0,"pmem(rss=36864, vms=81920, num_page_faults=6723, peak_wset=26341376, wset=36864, peak_paged_pool=720176, paged_pool=0, peak_nonpaged_pool=256528, nonpaged_pool=0, pagefile=81920, peak_pagefile=70524928, private=81920)"
9480,git-bash.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=5947392, vms=1437696, num_page_faults=1567, peak_wset=5988352, wset=5947392, peak_paged_pool=122096, paged_pool=112864, peak_nonpaged_pool=7472, nonpaged_pool=6656, pagefile=1437696, peak_pagefile=1536000, private=1437696)"
9636,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=88805376, vms=60014592, num_page_faults=110289, peak_wset=101363712, wset=88805376, peak_paged_pool=953800, paged_pool=770696, peak_nonpaged_pool=27040, nonpaged_pool=22248, pagefile=60014592, peak_pagefile=74428416, private=60014592)"
9688,igfxEM.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=14282752, vms=3993600, num_page_faults=6076, peak_wset=15405056, wset=14282752, peak_paged_pool=220232, paged_pool=215816, peak_nonpaged_pool=16032, nonpaged_pool=14808, pagefile=3993600, peak_pagefile=4272128, private=3993600)"
9704,conhost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=6561792, vms=1380352, num_page_faults=1706, peak_wset=6594560, wset=6561792, peak_paged_pool=137536, paged_pool=136160, peak_nonpaged_pool=8784, nonpaged_pool=8144, pagefile=1380352, peak_pagefile=1449984, private=1380352)"
9752,nvcontainer.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=49967104, vms=45907968, num_page_faults=264510, peak_wset=137682944, wset=49967104, peak_paged_pool=315880, paged_pool=277344, peak_nonpaged_pool=37360, nonpaged_pool=32304, pagefile=45907968, peak_pagefile=132317184, private=45907968)"
9768,svchost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=24768512, vms=8806400, num_page_faults=10518, peak_wset=25743360, wset=24768512, peak_paged_pool=197824, paged_pool=196768, peak_nonpaged_pool=20528, nonpaged_pool=17160, pagefile=8806400, peak_pagefile=9134080, private=8806400)"
9820,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=31920128, vms=19935232, num_page_faults=8728, peak_wset=31985664, wset=31920128, peak_paged_pool=790760, paged_pool=790536, peak_nonpaged_pool=17896, nonpaged_pool=17760, pagefile=19935232, peak_pagefile=19984384, private=19935232)"
10080,svchost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=35590144, vms=8646656, num_page_faults=15695, peak_wset=37588992, wset=35590144, peak_paged_pool=351928, paged_pool=342272, peak_nonpaged_pool=27160, nonpaged_pool=22472, pagefile=8646656, peak_pagefile=9756672, private=8646656)"
10204,PanGPA.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=21377024, vms=7041024, num_page_faults=7123, peak_wset=23642112, wset=21377024, peak_paged_pool=325672, paged_pool=323336, peak_nonpaged_pool=27584, nonpaged_pool=25056, pagefile=7041024, peak_pagefile=12857344, private=7041024)"
10248,OneDrive.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=121466880, vms=96849920, num_page_faults=85366, peak_wset=151207936, wset=121466880, peak_paged_pool=1053416, paged_pool=1023824, peak_nonpaged_pool=476840, nonpaged_pool=62416, pagefile=96849920, peak_pagefile=116948992, private=96849920)"
10256,conhost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=13590528, vms=7004160, num_page_faults=3449, peak_wset=13619200, wset=13590528, peak_paged_pool=215624, paged_pool=194592, peak_nonpaged_pool=10184, nonpaged_pool=9776, pagefile=7004160, peak_pagefile=7073792, private=7004160)"
10328,RAVBg64.exe,,0.0,"pmem(rss=15683584, vms=4894720, num_page_faults=5259, peak_wset=16203776, wset=15683584, peak_paged_pool=193680, paged_pool=192080, peak_nonpaged_pool=16840, nonpaged_pool=14744, pagefile=4894720, peak_pagefile=5095424, private=4894720)"
10408,svchost.exe,,0.0,"pmem(rss=8273920, vms=1777664, num_page_faults=2158, peak_wset=8335360, wset=8273920, peak_paged_pool=81576, paged_pool=80736, peak_nonpaged_pool=9240, nonpaged_pool=8696, pagefile=1777664, peak_pagefile=1990656, private=1777664)"
10416,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=23515136, vms=15626240, num_page_faults=14326, peak_wset=25968640, wset=23515136, peak_paged_pool=610696, paged_pool=610440, peak_nonpaged_pool=18704, nonpaged_pool=15360, pagefile=15626240, peak_pagefile=18472960, private=15626240)"
10648,msedgewebview2.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=170541056, vms=127049728, num_page_faults=109144, peak_wset=237543424, wset=170541056, peak_paged_pool=1311064, paged_pool=925216, peak_nonpaged_pool=39616, nonpaged_pool=27344, pagefile=127049728, peak_pagefile=182099968, private=127049728)"
10720,bash.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=10862592, vms=7766016, num_page_faults=2942, peak_wset=10989568, wset=10862592, peak_paged_pool=148464, paged_pool=146416, peak_nonpaged_pool=12808, nonpaged_pool=9192, pagefile=7766016, peak_pagefile=7942144, private=7766016)"
10740,NVIDIA Share.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=54636544, vms=20340736, num_page_faults=25511, peak_wset=60133376, wset=54636544, peak_paged_pool=766816, paged_pool=721864, peak_nonpaged_pool=47648, nonpaged_pool=38240, pagefile=20340736, peak_pagefile=21676032, private=20340736)"
10936,sihost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=28868608, vms=7028736, num_page_faults=9106, peak_wset=30388224, wset=28868608, peak_paged_pool=274280, paged_pool=256824, peak_nonpaged_pool=21800, nonpaged_pool=18264, pagefile=7028736, peak_pagefile=7507968, private=7028736)"
11008,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=366452736, vms=227885056, num_page_faults=1185714, peak_wset=403836928, wset=366452736, peak_paged_pool=2309928, paged_pool=1855184, peak_nonpaged_pool=146736, nonpaged_pool=128032, pagefile=227885056, peak_pagefile=251416576, private=227885056)"
11152,dwm.exe,,0.0,"pmem(rss=67719168, vms=99196928, num_page_faults=154207, peak_wset=89001984, wset=67719168, peak_paged_pool=1006424, paged_pool=979248, peak_nonpaged_pool=63352, nonpaged_pool=58896, pagefile=99196928, peak_pagefile=162185216, private=99196928)"
11320,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=308072448, vms=283148288, num_page_faults=728806, peak_wset=423247872, wset=308072448, peak_paged_pool=541072, paged_pool=530096, peak_nonpaged_pool=25440, nonpaged_pool=21872, pagefile=283148288, peak_pagefile=400179200, private=283148288)"
11380,StartMenuExperienceHost.exe,,0.0,"pmem(rss=172032, vms=21159936, num_page_faults=6725, peak_wset=26312704, wset=172032, peak_paged_pool=664008, paged_pool=4224, peak_nonpaged_pool=259520, nonpaged_pool=235040, pagefile=21159936, peak_pagefile=71049216, private=21159936)"
11468,svchost.exe,,0.0,"pmem(rss=13717504, vms=13242368, num_page_faults=14378, peak_wset=23400448, wset=13717504, peak_paged_pool=146672, paged_pool=144112, peak_nonpaged_pool=16720, nonpaged_pool=14488, pagefile=13242368, peak_pagefile=16822272, private=13242368)"
11544,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=178855936, vms=145731584, num_page_faults=195249, peak_wset=288313344, wset=178855936, peak_paged_pool=1283240, paged_pool=1198016, peak_nonpaged_pool=36664, nonpaged_pool=32784, pagefile=145731584, peak_pagefile=222318592, private=145731584)"
11552,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=19111936, vms=7536640, num_page_faults=5466, peak_wset=19214336, wset=19111936, peak_paged_pool=781752, paged_pool=781128, peak_nonpaged_pool=14608, nonpaged_pool=13456, pagefile=7536640, peak_pagefile=7639040, private=7536640)"
11600,winlogon.exe,,0.0,"pmem(rss=12558336, vms=4460544, num_page_faults=16940, peak_wset=21721088, wset=12558336, peak_paged_pool=209376, paged_pool=150960, peak_nonpaged_pool=15760, nonpaged_pool=14368, pagefile=4460544, peak_pagefile=8867840, private=4460544)"
11672,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=64741376, vms=30822400, num_page_faults=229173, peak_wset=88612864, wset=64741376, peak_paged_pool=830024, paged_pool=805528, peak_nonpaged_pool=28704, nonpaged_pool=22448, pagefile=30822400, peak_pagefile=59076608, private=30822400)"
11688,SecurityHealthService.exe,,0.0,"pmem(rss=17137664, vms=5771264, num_page_faults=11784, peak_wset=18477056, wset=17137664, peak_paged_pool=202424, paged_pool=185232, peak_nonpaged_pool=21224, nonpaged_pool=18504, pagefile=5771264, peak_pagefile=6565888, private=5771264)"
11696,conhost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=11116544, vms=6496256, num_page_faults=2807, peak_wset=11157504, wset=11116544, peak_paged_pool=131008, paged_pool=122320, peak_nonpaged_pool=7600, nonpaged_pool=7328, pagefile=6496256, peak_pagefile=6565888, private=6496256)"
11712,msedge.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=52637696, vms=27054080, num_page_faults=121996, peak_wset=66482176, wset=52637696, peak_paged_pool=1030152, paged_pool=809896, peak_nonpaged_pool=943544, nonpaged_pool=21944, pagefile=27054080, peak_pagefile=38629376, private=27054080)"
11740,HxOutlook.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=2117632, vms=59924480, num_page_faults=44405, peak_wset=118116352, wset=2117632, peak_paged_pool=1102552, paged_pool=1088768, peak_nonpaged_pool=51768, nonpaged_pool=48960, pagefile=59924480, peak_pagefile=85950464, private=59924480)"
11920,atieclxx.exe,,0.0,"pmem(rss=16535552, vms=5033984, num_page_faults=6602, peak_wset=17461248, wset=16535552, peak_paged_pool=265208, paged_pool=243160, peak_nonpaged_pool=19472, nonpaged_pool=17624, pagefile=5033984, peak_pagefile=6234112, private=5033984)"
12100,powershell.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=77463552, vms=65527808, num_page_faults=42472, peak_wset=81539072, wset=77463552, peak_paged_pool=486360, paged_pool=477664, peak_nonpaged_pool=43336, nonpaged_pool=28792, pagefile=65527808, peak_pagefile=70930432, private=65527808)"
12136,svchost.exe,,0.0,"pmem(rss=6991872, vms=2392064, num_page_faults=4611, peak_wset=8228864, wset=6991872, peak_paged_pool=95192, paged_pool=93016, peak_nonpaged_pool=28700, nonpaged_pool=21128, pagefile=2392064, peak_pagefile=2818048, private=2392064)"
12260,Code.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=274309120, vms=247668736, num_page_faults=1537988, peak_wset=386252800, wset=274309120, peak_paged_pool=735552, paged_pool=703040, peak_nonpaged_pool=42016, nonpaged_pool=35880, pagefile=247668736, peak_pagefile=344899584, private=247668736)"
12328,chrome.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=65548288, vms=34258944, num_page_faults=21701, peak_wset=66924544, wset=65548288, peak_paged_pool=749936, paged_pool=745840, peak_nonpaged_pool=25512, nonpaged_pool=25304, pagefile=34258944, peak_pagefile=35852288, private=34258944)"
12424,svchost.exe,DESKTOP-5JAJVCB\taylor,0.0,"pmem(rss=23859200, vms=4235264, num_page_faults=8137, peak_wset=24420352, wset=23859200, peak_paged_pool=242424, paged_pool=238256, peak_nonpaged_pool=17400, nonpaged_pool=16584, pagefile=4235264, peak_pagefile=4505600, private=4235264)"
